,anio,eleccion,partido,pais,votos,censo
252,2010,CmaraNegritudes,FUNDACIONNARIENSESAFROCOLOMBIANOSFORJADORESDELFUTURO,AUSTRALIA,1,491
253,2010,CmaraNegritudes,FUNDACIONNARIENSESAFROCOLOMBIANOSFORJADORESDELFUTURO,VENEZUELA,3,2430
254,2010,CmaraNegritudes,FUNDACIONNEGROSSINFRONTERASSINFRONTERAS,VENEZUELA,1,5099
255,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLODECOMUNIDADESAFROCOLOMBIANA,ECUADOR,2,2785
256,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLODECOMUNIDADESAFROCOLOMBIANA,ESTADOSUNIDOS,1,14800
257,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLODECOMUNIDADESAFROCOLOMBIANA,VENEZUELA,1,28288
258,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOINTEGRALDELAFRODECENDIENTE,ESTADOSUNIDOS,3,4786
259,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOINTEGRALPARALACOMUNIDADAF,VENEZUELA,1,28288
260,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,CANADA,1,3397
261,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,ECUADOR,1,4302
262,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,ELSALVADOR,8,351
263,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,ESTADOSUNIDOS,10,4357
264,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,INGLATERRA,1,7055
265,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,PERU,1,1120
266,2010,CmaraNegritudes,FUNDACIONPARAELDESARROLLOYDEFENSADELOSDERECHOSDE,REPUBLICADOMINICANA,1,1558
267,2010,CmaraNegritudes,FUNDACIONSEMILLASSINODIOCOLOMBIA,ECUADOR,1,690
268,2010,CmaraNegritudes,FUNDACIONSEMILLASSINODIOCOLOMBIA,ESTADOSUNIDOS,2,5732
269,2010,CmaraNegritudes,FUNDACIONSEMILLASSINODIOCOLOMBIA,PAISESBAJANTILLASHOLANDESAS,1,1148
270,2010,CmaraNegritudes,FUNDACIONSEMILLASSINODIOCOLOMBIA,VENEZUELA,1,3186
271,2010,CmaraNegritudes,FUNDAPALAFROCEROBATALAFUNDACIONAFROCERRITEOOBATALA,ECUADOR,2,2785
272,2010,CmaraNegritudes,FUNDAPALAFROCEROBATALAFUNDACIONAFROCERRITEOOBATALA,ESPANA,1,11707
273,2010,CmaraNegritudes,FUNDAPALAFROCEROBATALAFUNDACIONAFROCERRITEOOBATALA,PANAMA,1,6832
274,2010,CmaraNegritudes,FUNDAPALAFROCEROBATALAFUNDACIONAFROCERRITEOOBATALA,VENEZUELA,17,4442
275,2010,CmaraNegritudes,MOVIMIENTOAFROAMBIENTALCOLOMBIANO,ECUADOR,1,4302
276,2010,CmaraNegritudes,MOVIMIENTOAFROAMBIENTALCOLOMBIANO,ESTADOSUNIDOS,2,24111
277,2010,CmaraNegritudes,MOVIMIENTOAFROAMBIENTALCOLOMBIANO,VENEZUELA,6,28288
278,2010,CmaraNegritudes,MOVIMIENTONACIONALAFROCOLOMBIANOAFRO,ESPANA,3,11766
279,2010,CmaraNegritudes,MOVIMIENTONACIONALAFROCOLOMBIANOAFRO,ESTADOSUNIDOS,2,24111
280,2010,CmaraNegritudes,MOVIMIENTONACIONALAFROCOLOMBIANOAFRO,VENEZUELA,3,28288
281,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,ARGENTINA,1,2859
282,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,BELGICA,1,1004
283,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,BRASIL,1,538
284,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,ECUADOR,2,3144
285,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,ESPANA,1,13237
286,2010,CmaraNegritudes,MOVIMIENTONACIONALCIMARRON,ESTADOSUNIDOS,1,24111
287,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ALEMANIA,1,608
288,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ARGENTINA,2,2859
289,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,BELGICA,1,1004
290,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,BRASIL,1,209
291,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ECUADOR,1,2785
292,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ESPANA,8,13237
293,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ESTADOSUNIDOS,9,5907
294,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,FRANCIA,1,144
295,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,ITALIA,2,1715
296,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,NICARAGUA,2,182
297,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,PANAMA,5,6832
298,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,REPUBLICADOMINICANA,1,1558
299,2010,CmaraNegritudes,MOVIMIENTOPOPULARUNIDOMPU,VENEZUELA,3,28288
300,2010,CmaraNegritudes,MOVIMIENTOVOLUNTADPOPULAR,ECUADOR,8,4302
301,2010,CmaraNegritudes,MOVIMIENTOVOLUNTADPOPULAR,ESPANA,3,3846
302,2010,CmaraNegritudes,MOVIMIENTOVOLUNTADPOPULAR,ESTADOSUNIDOS,5,553
303,2010,CmaraNegritudes,MOVIMIENTOVOLUNTADPOPULAR,PANAMA,1,6832
304,2010,CmaraNegritudes,MOVIMIENTOVOLUNTADPOPULAR,VENEZUELA,7,28288
305,2010,CmaraNegritudes,ORGANIZACIONANCESTRICAAFROCOLOMBIANAOANAC,COSTARICA,1,6350
306,2010,CmaraNegritudes,ORGANIZACIONANCESTRICAAFROCOLOMBIANAOANAC,ECUADOR,1,690
307,2010,CmaraNegritudes,ORGANIZACIONANCESTRICAAFROCOLOMBIANAOANAC,ESTADOSUNIDOS,1,24111
308,2010,CmaraNegritudes,ORGANIZACIONANCESTRICAAFROCOLOMBIANAOANAC,VENEZUELA,3,28288
309,2010,CmaraNegritudes,ORGANIZACIONDECOMUNIDADESNEGRASENANTIOQUIAESTUDIANT,ESPANA,1,11707
310,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANASRESIDENTESENE,ECUADOR,2,2785
311,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANASRESIDENTESENE,ESPANA,1,3050
312,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANASRESIDENTESENE,ESTADOSUNIDOS,2,24111
313,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANASRESIDENTESENE,VENEZUELA,2,28288
314,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANOSRESIDENTESENM,ARGENTINA,1,2859
315,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANOSRESIDENTESENM,ECUADOR,1,2785
316,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANOSRESIDENTESENM,ESTADOSUNIDOS,5,4786
317,2010,CmaraNegritudes,ORGANIZACIONDELASETNIASAFROCOLOMBIANOSRESIDENTESENM,VENEZUELA,3,1241
318,2010,CmaraNegritudes,ORGANIZACIONETNICACOMUNITARIAAFROCOLOMBIANAOECA,CANADA,2,3397
319,2010,CmaraNegritudes,ORGANIZACIONETNICACOMUNITARIAAFROCOLOMBIANAOECA,ELSALVADOR,1,351
320,2010,CmaraNegritudes,ORGANIZACIONETNICACOMUNITARIAAFROCOLOMBIANAOECA,ESTADOSUNIDOS,2,1954
321,2010,CmaraNegritudes,ORGANIZACIONETNICACOMUNITARIAAFROCOLOMBIANAOECA,VENEZUELA,3,746
322,2010,CmaraNegritudes,ORGANIZACIONSOCIALDECOMUNIDADESNEGRASANGELADAVIS,ESPANA,1,11707
323,2010,CmaraNegritudes,ORGANIZACIONSOCIALDECOMUNIDADESNEGRASANGELADAVIS,ESTADOSUNIDOS,3,5212
324,2010,CmaraNegritudes,VOTOSBLANCOS,ALEMANIA,1,1185
325,2010,CmaraNegritudes,VOTOSBLANCOS,ARGENTINA,7,2859
326,2010,CmaraNegritudes,VOTOSBLANCOS,AUSTRALIA,2,491
327,2010,CmaraNegritudes,VOTOSBLANCOS,BRASIL,2,538
328,2010,CmaraNegritudes,VOTOSBLANCOS,CANADA,13,3397
329,2010,CmaraNegritudes,VOTOSBLANCOS,CHINAREPUBLICAPOPULAR,1,145
330,2010,CmaraNegritudes,VOTOSBLANCOS,COSTARICA,8,6350
331,2010,CmaraNegritudes,VOTOSBLANCOS,ECUADOR,24,4302
332,2010,CmaraNegritudes,VOTOSBLANCOS,ESPANA,35,11766
333,2010,CmaraNegritudes,VOTOSBLANCOS,ESTADOSUNIDOS,100,5907
334,2010,CmaraNegritudes,VOTOSBLANCOS,FILIPINAS,1,49
335,2010,CmaraNegritudes,VOTOSBLANCOS,FRANCIA,1,1145
336,2010,CmaraNegritudes,VOTOSBLANCOS,INGLATERRA,6,7055
337,2010,CmaraNegritudes,VOTOSBLANCOS,MEXICO,1,274
338,2010,CmaraNegritudes,VOTOSBLANCOS,PAISESBAJOSARUBA,4,2517
339,2010,CmaraNegritudes,VOTOSBLANCOS,PANAMA,2,232
340,2010,CmaraNegritudes,VOTOSBLANCOS,PUERTORICO,1,102
341,2010,CmaraNegritudes,VOTOSBLANCOS,REPUBLICADOMINICANA,1,1558
342,2010,CmaraNegritudes,VOTOSBLANCOS,SUIZA,4,1054
343,2010,CmaraNegritudes,VOTOSBLANCOS,URUGUAY,2,290
344,2010,CmaraNegritudes,VOTOSBLANCOS,VENEZUELA,40,28288
345,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,ALEMANIA,14,608
346,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,ARGENTINA,16,2859
347,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,AUSTRALIA,6,491
348,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,BELGICA,5,1004
349,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,BRASIL,2,209
350,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,CANADA,55,3397
351,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,CHILE,2,2163
352,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,COREADELSUR,1,67
353,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,COSTARICA,3,6350
354,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,CUBA,3,230
355,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,ECUADOR,21,4302
356,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,EGIPTO,1,95
357,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,ESPANA,50,11766
358,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,ESTADOSUNIDOS,97,5907
359,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,FRANCIA,16,1145
360,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,HOLANDA,6,410
361,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,HONDURAS,2,378
362,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,INGLATERRA,16,7055
363,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,KENIA,3,45
364,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,MEXICO,6,2522
365,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,NICARAGUA,5,182
366,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,PAISESBAJOSARUBA,2,2517
367,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,PANAMA,15,6832
368,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,PUERTORICO,1,102
369,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,REPUBLICADOMINICANA,1,1558
370,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,RUSIA,5,197
371,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,SUIZA,5,1054
372,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,URUGUAY,1,290
373,2010,CmaraTerritorial,ALIANZASOCIALINDIGENA,VENEZUELA,17,28288
374,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,ARGENTINA,4,2859
375,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,AUSTRALIA,2,491
376,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,COSTARICA,2,6350
377,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,ECUADOR,29,4302
378,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,ESPANA,6,3846
379,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,ESTADOSUNIDOS,22,5907
380,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,FRANCIA,2,3576
381,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,PAISESBAJOSARUBA,3,2517
382,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,SUIZA,1,635
383,2010,CmaraTerritorial,MOVIMIENTOAPERTURALIBERAL,VENEZUELA,15,28288
384,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,ARGENTINA,1,2859
385,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,AUSTRALIA,2,805
386,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,BELGICA,1,1004
387,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,CANADA,1,3376
388,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,ECUADOR,2,2785
389,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,ESPANA,2,11707
390,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,ESTADOSUNIDOS,5,1954
391,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,FRANCIA,1,3576
392,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,INGLATERRA,1,7055
393,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,ITALIA,2,1715
394,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,PANAMA,1,6832
395,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,SUIZA,3,1054
396,2010,CmaraTerritorial,MOVIMIENTODEAUTORIDADESINDIGENASDECOLOMBIAAICO,VENEZUELA,255,28288
397,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ALEMANIA,15,608
398,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ARGENTINA,51,2859
399,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,AUSTRALIA,6,491
400,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,AUSTRIA,1,398
401,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,BELGICA,2,1004
402,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,CANADA,114,3397
403,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,CHILE,13,2163
404,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,CHINAREPUBLICAPOPULAR,1,103
405,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,COREADELSUR,2,67
406,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,COSTARICA,157,6350
407,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,CUBA,2,230
408,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ECUADOR,650,4302
409,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ESPANA,1907,11766
410,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ESTADOSUNIDOS,1817,5907
411,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,FRANCIA,52,3576
412,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,HOLANDA,22,410
413,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,INDIA,1,67
414,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,INGLATERRA,130,7055
415,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ITALIA,9,1715
416,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,MEXICO,29,2522
417,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PAISESBAJOSARUBA,17,2517
418,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PANAMA,363,6832
419,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PUERTORICO,5,102
420,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,REPUBLICADOMINICANA,72,1558
421,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,SUECIA,15,507
422,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,SUIZA,33,1054
423,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,URUGUAY,20,290
424,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,VENEZUELA,408,28288
425,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ALEMANIA,6,608
426,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ARGENTINA,11,2859
427,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,AUSTRALIA,9,491
428,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,BELGICA,4,1004
429,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,BRASIL,1,538
430,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CANADA,25,3397
431,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CHILE,3,2163
432,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CHINAREPUBLICAPOPULAR,3,145
433,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,COREADELSUR,1,67
434,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CUBA,1,230
435,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ECUADOR,25,4302
436,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,EGIPTO,1,95
437,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ELSALVADOR,8,351
438,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ESPANA,38,11766
439,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ESTADOSUNIDOS,160,5907
440,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,FRANCIA,11,1145
441,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,HOLANDA,2,410
442,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,HONDURAS,1,378
443,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,INGLATERRA,13,7055
444,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ITALIA,2,1715
445,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,LIBANO,3,400
446,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,MEXICO,4,2522
447,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PAISESBAJOSARUBA,21,2517
448,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PANAMA,19,6832
449,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PARAGUAY,1,194
450,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PERU,5,1120
451,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,REPUBLICADOMINICANA,8,1558
452,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,SUDAFRICA,1,147
453,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,URUGUAY,1,290
454,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,VENEZUELA,96,28288
455,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ALEMANIA,4,608
456,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARGENTINA,30,2859
457,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRALIA,16,491
458,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BELGICA,7,1004
459,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BRASIL,8,209
460,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CANADA,29,3397
461,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHILE,2,2163
462,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHINAREPUBLICAPOPULAR,1,145
463,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COSTARICA,9,6350
464,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CUBA,2,230
465,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,DINAMARCA,1,10
466,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ECUADOR,154,4302
467,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ELSALVADOR,4,351
468,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESPANA,132,11766
469,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESTADOSUNIDOS,526,5907
470,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FILIPINAS,3,49
471,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FINLANDIA,2,13
472,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FRANCIA,17,1145
473,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HOLANDA,3,410
474,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HONDURAS,5,378
475,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INGLATERRA,33,7055
476,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ISRAEL,1,522
477,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ITALIA,14,1715
478,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MEXICO,11,2522
479,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NICARAGUA,2,182
480,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PAISESBAJOSARUBA,23,2517
481,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PANAMA,36,6832
482,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PARAGUAY,8,194
483,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PERU,3,1120
484,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PUERTORICO,2,102
485,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADOMINICANA,10,1558
486,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,RUSIA,1,197
487,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUDAFRICA,1,147
488,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUECIA,2,507
489,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUIZA,6,1054
490,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,URUGUAY,1,290
491,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,VENEZUELA,1199,28288
492,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ALEMANIA,1,125
493,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ARGENTINA,6,2859
494,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,AUSTRALIA,1,1145
495,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,BRASIL,2,538
496,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,CANADA,5,3397
497,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,CHILE,2,2163
498,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ECUADOR,16,4302
499,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ESPANA,32,11766
500,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ESTADOSUNIDOS,185,5907
501,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,FRANCIA,3,1145
502,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,HOLANDA,1,410
503,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,INDIA,1,67
504,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,INGLATERRA,11,7055
505,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,ITALIA,1,1715
506,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,MEXICO,12,2522
507,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,NICARAGUA,4,182
508,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,PAISESBAJANTILLASHOLANDESAS,1,1148
509,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,PAISESBAJOSARUBA,8,2517
510,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,PANAMA,6,6832
511,2010,CmaraTerritorial,PARTIDODEINTEGRACIONNACIONALPIN,VENEZUELA,51,28288
512,2010,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ALEMANIA,6,608
513,2010,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARGENTINA,15,2859
